review_rank,source_index,date,model_partition,pca_reconstruction_error,anomaly_score_ratio,is_final_pca_anomaly,anomaly_score_margin,anomaly_score_excess_pct,anomaly_direction,anomaly_severity,track_id,artist,country,streams,position,severity_rank,is_high_priority_review,priority_score
1082,4293859,2017-04-27,Training,0.2408808320760727,2.530892952062584,True,0.14570460904389596,153.0892952062584,Negative,Very High,6RUKPb4LETWmmr3iAEQktW,"['The Chainsmokers', 'Coldplay']",sg,405973,1,3,True,6.32723238015646
1083,1125397,2020-07-30,Validation,0.240842804312706,2.530493400975609,True,0.14566658128052926,153.0493400975609,Negative,Very High,1qCmZnC1FUpNgOydIzqIPC,['Tones And I'],no,168110,51,3,True,6.326233502439022
1084,38340,2021-09-02,Test,0.24077247110385264,2.529754422199055,True,0.1455962480716759,152.9754422199055,Negative,Very High,03LfOYi0icz4souspZVVhq,"['Bizarrap', 'Nicky Jam']",pa,13304,156,3,True,6.324386055497637
1085,205331,2018-07-19,Training,0.24076595902442932,2.5296860009146642,True,0.14558973599225258,152.9686000914664,Negative,Very High,0JP9xo3adEtGSdUEISiszL,['XXXTENTACION'],be,141750,17,3,True,6.32421500228666
1086,1074211,2016-07-14,Training,0.2406570464372635,2.528541675328966,True,0.14548082340508675,152.85416753289658,Positive,Very High,1lzRxwbdl86iJlYMz48KoD,['Amir'],lt,2450,129,3,True,6.321354188322415
1087,4095900,2018-03-22,Training,0.24061432480812073,2.528092806611741,True,0.145438101775944,152.80928066117409,Positive,Very High,6CQ5WvprBENUd53lv9UzAh,['CHEMISTRY'],jp,58667,67,3,True,6.320232016529353
1088,1215165,2021-04-01,Validation,0.24039489030838013,2.525787246538545,True,0.1452186672762034,152.5787246538545,Negative,Very High,1xXQCSt0xkfeGhe18ey2p8,"['Bizarrap', 'YSY A']",uy,24417,83,3,True,6.3144681163463625
1089,4291286,2017-04-27,Training,0.24026057124137878,2.5243759794938763,True,0.14508434820920205,152.43759794938762,Negative,Very High,6RUKPb4LETWmmr3iAEQktW,"['The Chainsmokers', 'Coldplay']",hk,130976,1,3,True,6.31093994873469
1090,4485567,2015-09-24,Training,0.24006669223308563,2.522338926518706,True,0.1448904692009089,152.2338926518706,Negative,Very High,6fxVffaTuwjgEk5h9QyRjy,['Ed Sheeran'],sk,5937,18,3,True,6.305847316296766
1091,4781444,2017-12-28,Training,0.2398463785648346,2.5200241291750825,True,0.14467015553265786,152.00241291750825,Negative,Very High,75JFxkI2RXiU7L9VXzMkle,['Coldplay'],bo,5954,147,3,True,6.300060322937706
1092,2356866,2020-02-13,Validation,0.23983760178089142,2.5199319130347106,True,0.14466137874871468,151.99319130347106,Negative,Very High,3ZjytV5BojgvkPnXdY5zV2,['Mata'],pl,629596,5,3,True,6.299829782586777
1093,5188623,2019-01-03,Training,0.23971641063690186,2.5186585787908355,True,0.14454018760472512,151.86585787908356,Negative,Very High,7kK2m2KDEL0W8oFq6fuOcf,['Salmo'],it,594028,44,3,True,6.296646446977089
1094,2492596,2015-09-10,Training,0.23968957364559174,2.518376607196932,True,0.144513350613415,151.8376607196932,Negative,Very High,3kwqNLXvsjSrIXbVsRBj8q,['Jay Chou'],tw,12383,160,3,True,6.295941517992329
1095,302224,2015-09-24,Training,0.2396020144224167,2.5174566376878933,True,0.14442579139023995,151.74566376878934,Positive,Very High,0TDLuuLlV54CkRRUOahJb4,"['David Guetta', 'Sia']",sg,12755,173,3,True,6.293641594219733
1096,2728018,2021-05-27,Test,0.23956809529381992,2.517100255310907,True,0.14439187226164318,151.7100255310907,Negative,Very High,46wDG6evLn2iPoQ0F8CUWk,['IU'],kr,10557,132,3,True,6.292750638277268
1097,907786,2022-08-18,Test,0.23947428682327412,2.516114626048081,True,0.1442980637910974,151.61146260480808,Positive,Very High,1UDGkY3eLCkufBwagAk2NT,"['ReTo', 'Kubi Producent']",pl,219611,172,3,True,6.290286565120202
1098,2399324,2017-09-28,Training,0.23938076198101044,2.5151319768182194,True,0.1442045389488337,151.51319768182194,Negative,Very High,3dQDid3IUNhZy1OehIfYfE,['Wisin'],py,13265,71,3,True,6.287829942045549
1099,1315392,2015-10-01,Training,0.23933805525302887,2.5146832646649004,True,0.14416183222085213,151.46832646649005,Positive,Very High,25khomWgBVamSdKw7hzm3l,['The Weeknd'],my,69223,13,3,True,6.286708161662251
1100,5115900,2015-10-01,Training,0.23933805525302887,2.5146832646649004,True,0.14416183222085213,151.46832646649005,Positive,Very High,7fBv7CLKzipRk6EC6TWHOB,['The Weeknd'],my,69223,13,3,True,6.286708161662251
1101,565620,2020-07-30,Validation,0.23932231962680817,2.5145179331806347,True,0.14414609659463143,151.45179331806347,Negative,Very High,0sbY18dY1p2pi0Le86x4gb,"['Chamaco', 'Boza']",pa,12721,142,3,True,6.286294832951587
1102,4707957,2022-01-27,Test,0.23926076423748116,2.513871181425144,True,0.14408454120530442,151.38711814251442,Negative,Very High,6y6EZKfsOZ7P3ALbnUuXik,['Duki'],ar,320233,106,3,True,6.284677953562861
1103,1391908,2023-04-06,Test,0.2392199885446076,2.5134427583214056,True,0.14404376551243087,151.34427583214057,Negative,Very High,2BAmnTI9arntwH5BRP3EZx,['Manuel'],hu,85508,38,3,True,6.283606895803514
1104,1164331,2022-08-18,Test,0.2392076149912593,2.513312751551289,True,0.14403139195908257,151.3312751551289,Positive,Very High,1sbNEFiURUYfy024cJX8JG,['Feid'],bo,48182,65,3,True,6.283281878878223
1105,1222512,2016-06-16,Training,0.23919402062892914,2.51316991795381,True,0.1440177975967524,151.31699179538097,Negative,Very High,1xznGGDReH1oQq0xzbwXa3,"['Drake', 'Wizkid', 'Kyla']",hu,52289,3,3,True,6.282924794884525
1106,5360695,2018-07-05,Training,0.23918649554252625,2.513090853181505,True,0.1440102725103495,151.3090853181505,Negative,Very High,7vuTcvFnvlqWlWb4u60nvY,['Netta'],is,5308,178,3,True,6.282727132953763
1107,4391149,2015-08-13,Training,0.2391771674156189,2.512992844176628,True,0.14400094438344216,151.2992844176628,Positive,Very High,6Z8R6UsFuGXGtiIxiD8ISb,['Capital Cities'],ca,29489,190,3,True,6.28248211044157
1108,4683788,2018-07-05,Training,0.2390105128288269,2.5112418334569058,True,0.14383428979665017,151.12418334569057,Negative,Very High,6vRFYuiw07EPyNQbgKBauX,"['Beatriz Luengo', 'Mala Rodríguez']",es,318328,99,3,True,6.278104583642264
1109,4154509,2015-08-13,Training,0.23891396820545197,2.510227455912818,True,0.14373774517327523,151.02274559128182,Positive,Very High,6GRDI9suQHikFP6euIXnpq,['Family of the Year'],hk,7201,126,3,True,6.275568639782046
1110,3421415,2017-08-31,Training,0.23890553414821625,2.510138840742274,True,0.1437293111160395,151.0138840742274,Negative,Very High,5CtI0qwDJkDQGwXD1H1cLb,"['Luis Fonsi', 'Daddy Yankee', 'Justin Bieber']",us,4935245,21,3,True,6.275347101855685
1111,3899963,2015-10-01,Training,0.23885349929332733,2.509592119584078,True,0.1436772762611506,150.9592119584078,Positive,Very High,5tf1VVWniHgryyumXyJM7w,"['Robin Schulz', 'Francesco Yates']",it,351705,3,3,True,6.273980298960194
1112,3940025,2021-04-15,Validation,0.2387956976890564,2.5089848081944317,True,0.14361947465687966,150.89848081944317,Negative,Very High,5wANPM4fQCJwkGd4rN57mH,['Olivia Rodrigo'],my,298347,5,3,True,6.2724620204860795
1113,2277184,2020-07-02,Validation,0.23875802755355835,2.5085890146411898,True,0.1435818045213816,150.858901464119,Negative,Very High,3T7Dil6DmABypEgSrKrLnv,['Bubbi Morthens'],is,10046,73,3,True,6.271472536602975
1114,2922074,2019-04-04,Training,0.2386661320924759,2.507623485035635,True,0.14348990906029915,150.7623485035635,Positive,Very High,4SSnFejRGlZikf02HLewEF,['Billie Eilish'],gb,2207317,5,3,True,6.2690587125890875
1115,2475883,2015-10-01,Training,0.23860125243663788,2.5069418057908504,True,0.14342502940446114,150.69418057908504,Negative,Very High,3jEPu6FD1icy9cLllhB2XK,"['Disclosure', 'Sam Smith']",cl,39568,121,3,True,6.267354514477126
1116,590708,2019-04-11,Training,0.2384711056947708,2.505574376639737,True,0.14329488266259408,150.5574376639737,Negative,Very High,0todbbT9g5uQGbeFCiBf2F,['Ariana Grande'],us,1582479,180,3,True,6.2639359415993425
1117,219655,2023-03-23,Test,0.23827596937775647,2.5035241133408,True,0.14309974634557973,150.35241133408,Negative,Very High,0KMDkQbcglNudXuynwKMs6,"['club2020', 'Oki', 'Otsochodzi', 'Taco Hemingway', 'Young Leosia', 'Dwa Sławy', 'Gruby Mielzky']",pl,979198,3,3,True,6.258810283352
1118,613061,2018-06-28,Training,0.23826906085014343,2.503451526644323,True,0.1430928378179667,150.3451526644323,Negative,Very High,0vnrhysrKKRdNYFKLAGzRc,"['KHEA', 'Duki', 'Cazzu', 'Omar Varela', 'MYKKA']",sv,6356,152,3,True,6.258628816610807
1119,1329598,2015-07-23,Training,0.23823048174381256,2.5030461826928425,True,0.14305425871163582,150.30461826928425,Positive,Very High,26rdOwwjC2UnweK3xeS58u,"['Flo Rida', 'Sage The Gemini', 'Lookas']",gt,9631,24,3,True,6.257615456732106
1120,2350796,2020-01-16,Validation,0.23822909593582153,2.5030316222496256,True,0.1430528729036448,150.30316222496256,Positive,Very High,3ZCTVFBt2Brf31RLEnCkWJ,['Billie Eilish'],is,33964,6,3,True,6.257579055624064
1121,1169816,2021-04-08,Validation,0.23812127113342285,2.501898725829033,True,0.1429450481012461,150.18987258290332,Negative,Very High,1tA3foex0E78CzVzNkDhdf,"['Boef', 'Numidia']",nl,175663,161,3,True,6.254746814572583
1122,1587738,2015-09-24,Training,0.23807278275489807,2.501389266880359,True,0.14289655972272133,150.13892668803587,Positive,Very High,2S5LNtRVRPbXk01yRQ14sZ,"['Flo Rida', 'Robin Thicke', 'Verdine White']",sk,5049,26,3,True,6.253473167200897
1123,4485566,2015-09-17,Training,0.23803958296775818,2.501040442498783,True,0.14286335993558144,150.1040442498783,Negative,Very High,6fxVffaTuwjgEk5h9QyRjy,['Ed Sheeran'],sk,6541,13,3,True,6.252601106246958
1124,408065,2018-01-04,Training,0.23797740042209625,2.500387101320904,True,0.14280117738991951,150.03871013209042,Negative,Very High,0e7ipj03S05BNilyu5bRzt,"['Post Malone', '21 Savage']",ee,26802,1,3,True,6.25096775330226
1125,1666359,2017-08-03,Training,0.23794981837272644,2.5000973015317225,True,0.1427735953405497,150.00973015317226,Negative,Very High,2ZAJVpLD8qmXK5UvWb4Yks,"['Gulddreng', 'Skinz']",dk,111808,67,3,True,6.250243253829306
1126,1802381,2015-09-10,Training,0.2378719598054886,2.4992792551252,True,0.14269573677331185,149.92792551252,Negative,Very High,2kpziA4mHuM7Na6La4upg1,"['James Hersey', 'filous']",no,56115,153,3,True,6.2481981378130005
1127,2934103,2018-06-28,Training,0.2377651035785675,2.4981565353584685,True,0.14258888054639077,149.81565353584685,Negative,Very High,4TwWOcvjY1qt3QJvtveAGm,['Eleni Foureira'],gr,21245,23,3,True,6.245391338396171
1128,1662384,2015-09-17,Training,0.23761893808841705,2.496620800008884,True,0.14244271505624032,149.6620800008884,Negative,Very High,2YzJaHvzsEb1LzGugXIduK,['Jay Chou'],tw,12005,175,3,True,6.24155200002221
1129,2354045,2020-06-04,Validation,0.23755760490894318,2.4959763829736215,True,0.14238138187676644,149.59763829736215,Negative,Very High,3ZG8N7aWw2meb6UrI5ZmnZ,['Sech'],pa,75066,2,3,True,6.239940957434054
1130,2906127,2014-02-23,Training,0.23739250004291534,2.494241654900077,True,0.1422162770107386,149.4241654900077,Positive,Very High,4RXpgGM7A4Hg7cFBoH5KyF,['Avicii'],lu,1233,3,3,True,6.235604137250192
1131,1223787,2016-06-16,Training,0.23734678328037262,2.4937613168378356,True,0.14217056024819588,149.37613168378357,Negative,Very High,1xznGGDReH1oQq0xzbwXa3,"['Drake', 'Wizkid', 'Kyla']",nl,1541143,1,3,True,6.234403292094589
1132,3929495,2019-06-06,Training,0.23734040558338165,2.4936943074862583,True,0.14216418255120492,149.36943074862583,Negative,Very High,5vdp5UmvTsnMEMESIF2Ym7,['Queen'],au,206166,174,3,True,6.234235768715646
1133,1513485,2022-01-20,Test,0.23731139939079854,2.493389544472356,True,0.1421351763586218,149.3389544472356,Negative,Very High,2LuBVfML3jK93lgUVF6ZjO,['Viktor Sheen'],sk,19695,96,3,True,6.23347386118089
1134,1782901,2016-06-02,Training,0.23722216486930847,2.492451972895683,True,0.14204594183713173,149.2451972895683,Negative,Very High,2iXW4QNcQnfFt6mURrgR3t,['Evelina'],fi,306473,25,3,True,6.231129932239208
1135,1471029,2020-11-05,Validation,0.23721125721931458,2.492337368116817,True,0.14203503418713784,149.2337368116817,Negative,Very High,2GiJYvgVaD2HtM8GqD9EgQ,['BØRNS'],us,2138405,78,3,True,6.230843420292043
1136,4149332,2019-02-28,Training,0.23711532354354858,2.4913294096928573,True,0.14193910051137185,149.13294096928573,Negative,Very High,6FyRXC8tJUh863JCkyWqtk,['Paulo Londra'],mx,2825047,7,3,True,6.2283235242321435
1137,5214771,2021-07-22,Test,0.23711076720271068,2.4912815370131822,True,0.14193454417053394,149.1281537013182,Negative,Very High,7mEDVrAHDnQJStDo8jKJJm,['Go_A'],ee,6595,106,3,True,6.228203842532956
1138,3302999,2015-10-01,Training,0.23702454566955566,2.4903756223802187,True,0.14184832263737893,149.03756223802188,Positive,Very High,51ODNNDZm21HU7wI7cccRr,"['Disclosure', 'Sam Smith']",pl,17968,111,3,True,6.225939055950547
1139,3769216,2017-03-09,Training,0.23694854974746704,2.4895771464618908,True,0.1417723267152903,148.9577146461891,Negative,Very High,5j0tH4MzB4QyJLX8Ys9ofG,"['MC Kevinho', 'Mc Davi']",br,400395,116,3,True,6.223942866154727
1140,721896,2018-08-16,Training,0.2369222491979599,2.489300811168587,True,0.14174602616578316,148.9300811168587,Negative,Very High,17OUBczN4xbjuCDcx0xmXL,"['Lukas Leon', 'Cheek', 'Etta']",fi,363119,4,3,True,6.223252027921467
1141,1219280,2016-06-30,Training,0.23668982088565826,2.4868587273697473,True,0.14151359785348153,148.68587273697474,Negative,Very High,1xznGGDReH1oQq0xzbwXa3,"['Drake', 'Wizkid', 'Kyla']",ad,1528,1,3,True,6.217146818424368
1142,1953643,2021-03-25,Validation,0.2366550862789154,2.4864937769058995,True,0.14147886324673867,148.64937769058994,Negative,Very High,2yGcGAhdIGiObLOnmsAoFT,"['Inkonnu', 'Nouvo']",ma,79713,15,3,True,6.216234442264748
1143,1180385,2022-08-04,Test,0.2366459561079173,2.486397847789286,True,0.14146973307574057,148.6397847789286,Negative,Very High,1uGdRSOpObu3lp0jvrVREl,['Maria Becerra'],ar,2156482,8,3,True,6.215994619473215
1144,4217614,2020-04-09,Validation,0.23663857579231262,2.486320304098545,True,0.14146235276013588,148.6320304098545,Negative,Very High,6KUE0HSSudAp9AOycaF6SH,['BTS'],vn,31875,92,3,True,6.2158007602463625
1145,866025,2017-12-14,Training,0.23661598563194275,2.4860829532177244,True,0.141439762599766,148.60829532177243,Positive,Very High,1OAh8uOEOvTDqkKFsKksCi,"['DJ Khaled', 'Rihanna', 'Bryson Tiller']",de,310538,186,3,True,6.215207383044311
1146,4218153,2015-09-17,Training,0.23658771812915802,2.4857859514888876,True,0.14141149509698128,148.57859514888875,Negative,Very High,6KYFbXhUyB7d5R1qWPbr7N,['John Newman'],gb,201334,97,3,True,6.214464878722219
1147,5155839,2021-06-10,Test,0.2365829136097118,2.485735471239796,True,0.14140669057753505,148.5735471239796,Negative,Very High,7hxHWCCAIIxFLCzvDgnQHX,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']",us,2294135,76,3,True,6.21433867809949
1148,4930763,2014-06-15,Training,0.23647373914718628,2.484588394175301,True,0.14129751611500954,148.4588394175301,Positive,Very High,7F3qD5xZ7wwUxMCOlADlRx,"['Juan Magán', 'Dario']",es,412803,12,3,True,6.211470985438252
1149,3278487,2020-04-23,Validation,0.23636052012443542,2.4833988216208973,True,0.1411842970922587,148.33988216208974,Negative,Very High,4zAETLnM4FJA6W3KLNLHeY,['Nerieš'],sk,14187,83,3,True,6.208497054052243
1150,451397,2015-09-17,Training,0.2363540679216385,2.483331029449792,True,0.14117784488946175,148.3331029449792,Negative,Very High,0hy1SOTEn9ifXTzOwnCwEr,"['Meek Mill', 'Chris Brown', 'Nicki Minaj']",tw,20788,76,3,True,6.20832757362448
1151,2979877,2015-09-17,Training,0.2362649142742157,2.4823943076028594,True,0.14108869124203896,148.23943076028593,Negative,Very High,4Y7XAxTANhu3lmnLAzhWJW,"['Pitbull', 'John Ryan']",ec,6240,169,3,True,6.205985769007149
1152,5075741,2015-07-30,Training,0.23598411679267883,2.4794440173665895,True,0.1408078937605021,147.94440173665896,Positive,Very High,7cpCU3Denug5NGZsSpQl8v,['John Mayer'],ch,3629,178,3,True,6.1986100434164735
1153,4404524,2015-07-09,Training,0.23588262498378754,2.4783776606058576,True,0.1407064019516108,147.83776606058575,Negative,Very High,6Zo3wgDE076K2AuiGZF3CS,"['Pitbull', 'Chris Brown']",co,17699,86,3,True,6.195944151514644
1154,4294157,2017-04-27,Training,0.23582899570465088,2.4778141871097668,True,0.14065277267247414,147.78141871097668,Negative,Very High,6RUKPb4LETWmmr3iAEQktW,"['The Chainsmokers', 'Coldplay']",sk,23292,4,3,True,6.194535467774417
1155,4498372,2019-07-04,Validation,0.23582212626934052,2.4777420111493065,True,0.14064590323716378,147.77420111493063,Negative,Very High,6glNKSv2aUtfQhe1SJBZZt,['Lewis Capaldi'],ie,40249,184,3,True,6.194355027873266
1156,4190335,2021-12-23,Test,0.23580158166012946,2.477526152518269,True,0.14062535862795272,147.75261525182688,Negative,Very High,6IPNp9PfaEqrzotY47TIWy,"['DJ Snake', 'Ozuna', 'Megan Thee Stallion', 'LISA']",th,213518,24,3,True,6.193815381295672
1157,3118944,2020-07-09,Validation,0.23578554391860962,2.47735764676117,True,0.14060932088643288,147.735764676117,Negative,Very High,4lCwnBZurX0OIqMKBOHRlS,"['SNIK', 'Guè', 'Noizy', 'Capo Plaza']",gr,40392,67,3,True,6.193394116902925
1158,2219578,2018-03-15,Training,0.2357819527387619,2.4773199148599314,True,0.14060572970658516,147.73199148599315,Negative,Very High,3NdDpSvN911VPGivFlV5d0,"['ZAYN', 'Taylor Swift']",sv,5125,198,3,True,6.1932997871498285
1159,4154887,2015-09-17,Training,0.23572543263435364,2.4767260679661627,True,0.1405492096021769,147.67260679661626,Positive,Very High,6GRDI9suQHikFP6euIXnpq,['Family of the Year'],tw,18366,91,3,True,6.191815169915406
1160,1158098,2015-07-16,Training,0.23549599945545197,2.4743154535123395,True,0.14031977642327523,147.43154535123395,Negative,Very High,1sNSG13fsK6KPKKNIQXXrh,"['DJ Snake', 'AlunaGeorge']",ie,9387,56,3,True,6.185788633780849
1161,2608416,2019-08-29,Validation,0.23548291623592377,2.4741779904032626,True,0.14030669320374703,147.41779904032626,Negative,Very High,3vmoC735YdyvsrF0HtbmGn,"['Zola', 'Ninho']",be,37988,178,3,True,6.1854449760081565
1162,1164807,2022-08-18,Test,0.23541828488816804,2.4734989200882547,True,0.1402420618559913,147.34989200882546,Positive,Very High,1sbNEFiURUYfy024cJX8JG,['Feid'],pe,186316,91,3,True,6.183747300220636
1163,4290942,2017-04-27,Training,0.23521102964878082,2.4713213253825144,True,0.14003480661660409,147.13213253825143,Negative,Very High,6RUKPb4LETWmmr3iAEQktW,"['The Chainsmokers', 'Coldplay']",global,25574787,4,3,True,6.178303313456286
1164,3078786,2021-07-22,Test,0.23517922008635134,2.470987107849857,True,0.1400029970541746,147.0987107849857,Negative,Very High,4iJyoBOLtHqaGxP12qzhQI,"['Justin Bieber', 'Daniel Caesar', 'Giveon']",pt,129894,22,3,True,6.177467769624643
1165,3514846,2015-09-17,Training,0.23500213027000427,2.4691264559905455,True,0.13982590723782753,146.91264559905454,Positive,Very High,5MhsZlmKJG6X5kTHkdwC4B,"['AronChupa', 'Little Sis Nora']",hu,5652,74,3,True,6.172816139976364
1166,5276326,2017-04-20,Training,0.234873428940773,2.467774213538271,True,0.13969720590859627,146.7774213538271,Negative,Very High,7qiZfU4dY1lWllzX7mPBI3,['Ed Sheeran'],ad,2051,1,3,True,6.169435533845677
1167,3837171,2021-11-11,Test,0.2348132969048186,2.4671424167087825,True,0.13963707387264188,146.71424167087827,Negative,Very High,5nujrmhLynf4yMoMtj8AQF,"['Dua Lipa', 'DaBaby']",sv,20783,132,3,True,6.167856041771956
1168,1787072,2021-05-27,Test,0.23478088451934792,2.4668018654194155,True,0.13960466148717118,146.68018654194154,Negative,Very High,2j0MsDAMJ2ahsxP3z86ChI,['IU'],kr,10368,137,3,True,6.167004663548539
